Community,river_name,sample_n,species,date,length,lat,long,stock,FISHES_ID
Waskaganish,JamesBay,3117,Whitefish,16-07-2021,342,51.955761,-78.872863,Mixed,coclWASm_3117-21
Waskaganish,JamesBay,3118,Whitefish,16-07-2021,323,51.955761,-78.872863,Mixed,coclWASm_3118-21
Waskaganish,JamesBay,3119,Whitefish,16-07-2021,385,51.955761,-78.872863,Mixed,coclWASm_3119-21
Waskaganish,JamesBay,3120,Whitefish,16-07-2021,338,51.955761,-78.872863,Mixed,coclWASm_3120-21
Waskaganish,JamesBay,3121,Whitefish,16-07-2021,336,51.955761,-78.872863,Mixed,coclWASm_3121-21
Waskaganish,JamesBay,3122,Whitefish,16-07-2021,335,51.955761,-78.872863,Mixed,coclWASm_3122-21
Waskaganish,JamesBay,3123,Whitefish,16-07-2021,370,51.955761,-78.872863,Mixed,coclWASm_3123-21
Waskaganish,JamesBay,3124,Whitefish,16-07-2021,328,51.955761,-78.872863,Mixed,coclWASm_3124-21
Waskaganish,JamesBay,3125,Whitefish,16-07-2021,318,51.955761,-78.872863,Mixed,coclWASm_3125-21
Waskaganish,JamesBay,3126,Whitefish,16-07-2021,326,51.955761,-78.872863,Mixed,coclWASm_3126-21
Waskaganish,JamesBay,3127,Whitefish,16-07-2021,388,51.955761,-78.872863,Mixed,coclWASm_3127-21
Waskaganish,JamesBay,3128,Whitefish,16-07-2021,380,51.955761,-78.872863,Mixed,coclWASm_3128-21
Waskaganish,JamesBay,3129,Whitefish,16-07-2021,348,51.955761,-78.872863,Mixed,coclWASm_3129-21
Waskaganish,JamesBay,3130,Whitefish,16-07-2021,390,51.955761,-78.872863,Mixed,coclWASm_3130-21
Waskaganish,JamesBay,3131,Whitefish,16-07-2021,418,51.955761,-78.872863,Mixed,coclWASm_3131-21
Waskaganish,JamesBay,3132,Whitefish,16-07-2021,349,51.955761,-78.872863,Mixed,coclWASm_3132-21
Waskaganish,JamesBay,3133,Whitefish,16-07-2021,343,51.955761,-78.872863,Mixed,coclWASm_3133-21
Waskaganish,JamesBay,3134,Whitefish,16-07-2021,332,51.955761,-78.872863,Mixed,coclWASm_3134-21
Waskaganish,JamesBay,3135,Whitefish,16-07-2021,290,51.955761,-78.872863,Mixed,coclWASm_3135-21
Waskaganish,JamesBay,3136,Whitefish,16-07-2021,304,51.955761,-78.872863,Mixed,coclWASm_3136-21
Waskaganish,JamesBay,3137,Whitefish,16-07-2021,315,51.955761,-78.872863,Mixed,coclWASm_3137-21
Waskaganish,JamesBay,3138,Whitefish,16-07-2021,335,51.955761,-78.872863,Mixed,coclWASm_3138-21
Wemindji,FlipIsland,1010,Trout,26/08/2023,73,52.893568,-78.891373,Mixed,safoWEMm_1010-23
Wemindji,GooseIsland,977,Trout,07/08/2021,70,53.027515,-79.000073,Mixed,safoWEMm_977-21
Wemindji,GooseIsland,988,Trout,08/08/2021,43,53.027515,-79.000073,Mixed,safoWEMm_988-21
Wemindji,GooseIsland,989,Trout,08/08/2021,75,53.027515,-79.000073,Mixed,safoWEMm_989-21
Wemindji,GooseIsland,990,Trout,08/08/2021,59,53.027515,-79.000073,Mixed,safoWEMm_990-21
Wemindji,GooseIslandEast,965,Trout,07-08-2021,75,53.027515,-78.000073,Mixed,safoWEMm_965-21
Wemindji,LiftingPoint,966,Trout,07-08-2021,28,52.912919,-78.910583,Mixed,safoWEMm_966-21
Wemindji,LiftingPoint,975,Trout,07-08-2021,43,52.912919,-78.910583,Mixed,safoWEMm_975-21
Wemindji,LiftingPoint,976,Trout,07/08/2021,54,52.912919,-78.910583,Mixed,safoWEMm_976-21
Wemindji,LiftingPoint,979,Trout,07/08/2021,77,52.912919,-78.910583,Mixed,safoWEMm_979-21
Wemindji,LiftingPoint,980,Trout,07/08/2021,33,52.912919,-78.910583,Mixed,safoWEMm_980-21
Wemindji,LittleBay,1001,Trout,08/08/2021,59,53.032358,-78.970527,Mixed,safoWEMm_1001-21
Wemindji,LittleBay,1002,Trout,08/08/2021,59,53.032358,-78.970527,Mixed,safoWEMm_1002-21
Wemindji,LittleBay,1003,Trout,08/08/2021,59,53.032358,-78.970527,Mixed,safoWEMm_1003-21
Wemindji,LittleBay,1004,Trout,08/08/2021,2,53.032358,-78.970527,Mixed,safoWEMm_1004-21
Wemindji,LittleBayGooseIsland,955,Trout,07-08-2021,67,53.033746,-78.973608,Mixed,safoWEMm_955-21
Wemindji,LittleBayGooseIsland,956,Trout,07-08-2021,59,53.033746,-78.973608,Mixed,safoWEMm_956-21
Wemindji,LittleBayGooseIsland,957,Trout,07-08-2021,62,53.033746,-78.973608,Mixed,safoWEMm_957-21
Wemindji,LittleBayGooseIsland,958,Trout,07-08-2021,46,53.033746,-78.973608,Mixed,safoWEMm_958-21
Wemindji,LittleBayGooseIsland,959,Trout,07-08-2021,62,53.033746,-78.973608,Mixed,safoWEMm_959-21
Wemindji,LittleBayGooseIsland,960,Trout,07-08-2021,43,53.033746,-78.973608,Mixed,safoWEMm_960-21
Wemindji,LittleBayGooseIsland,961,Trout,07-08-2021,59,53.033746,-78.973608,Mixed,safoWEMm_961-21
Wemindji,LittleBayGooseIsland,962,Trout,07-08-2021,70,53.033746,-78.973608,Mixed,safoWEMm_962-21
Wemindji,LittleBayGooseIsland,963,Trout,07-08-2021,71,53.033746,-78.973608,Mixed,safoWEMm_963-21
Wemindji,LongPoint,1007,Trout,24/08/2023,35,52.884065,-78.89101,Mixed,safoWEMm_1007-23
Wemindji,LongPoint,1011,Trout,06/09/2021,73,52.883406,-78.89101,Mixed,safoWEMm_1011-21
Wemindji,LongPoint,1012,Trout,06/10/2021,49,52.883406,-78.89101,Mixed,safoWEMm_1012-21
Wemindji,LongPoint,1013,Trout,06/11/2021,46,52.883406,-78.89101,Mixed,safoWEMm_1013-21
Wemindji,LongPoint,1014,Trout,06/12/2021,30,52.883406,-78.89101,Mixed,safoWEMm_1014-21
Chisasibi,RogganRiver,2001,Whitefish,18-06-2021,370,54.406767,-79.507696,Source,coclROGs_2001-21
Chisasibi,RogganRiver,2002,Whitefish,18-06-2021,390,54.406767,-79.507696,Source,coclROGs_2002-21
Chisasibi,RogganRiver,2003,Whitefish,18-06-2021,390,54.406767,-79.507696,Source,coclROGs_2003-21
Chisasibi,RogganRiver,2004,Whitefish,18-06-2021,380,54.406767,-79.507696,Source,coclROGs_2004-21
Chisasibi,RogganRiver,2005,Whitefish,18-06-2021,410,54.406767,-79.507696,Source,coclROGs_2005-21
Chisasibi,RogganRiver,2006,Whitefish,18-06-2021,410,54.406767,-79.507696,Source,coclROGs_2006-21
Chisasibi,RogganRiver,2007,Whitefish,18-06-2021,370,54.406767,-79.507696,Source,coclROGs_2007-21
Chisasibi,RogganRiver,2008,Whitefish,18-06-2021,340,54.406767,-79.507696,Source,coclROGs_2008-21
Chisasibi,RogganRiver,2009,Whitefish,18-06-2021,320,54.406767,-79.507696,Source,coclROGs_2009-21
Chisasibi,RogganRiver,2010,Whitefish,18-06-2021,380,54.406767,-79.507696,Source,coclROGs_2010-21
Chisasibi,RogganRiver,2011,Whitefish,18-06-2021,370,54.406767,-79.507696,Source,coclROGs_2011-21
Chisasibi,RogganRiver,2012,Whitefish,18-06-2021,330,54.406767,-79.507696,Source,coclROGs_2012-21
Chisasibi,RogganRiver,2013,Whitefish,18-06-2021,340,54.406767,-79.507696,Source,coclROGs_2013-21
Chisasibi,RogganRiver,2014,Whitefish,22-06-2021,340,54.406767,-79.507696,Source,coclROGs_2014-21
Chisasibi,RogganRiver,2015,Whitefish,22-06-2021,370,54.406767,-79.507696,Source,coclROGs_2015-21
Chisasibi,RogganRiver,2016,Whitefish,22-06-2021,360,54.406767,-79.507696,Source,coclROGs_2016-21
Chisasibi,RogganRiver,2017,Whitefish,22-06-2021,410,54.406767,-79.507696,Source,coclROGs_2017-21
Chisasibi,RogganRiver,2018,Whitefish,22-06-2021,410,54.406767,-79.507696,Source,coclROGs_2018-21
Chisasibi,RogganRiver,2019,Whitefish,22-06-2021,380,54.406767,-79.507696,Source,coclROGs_2019-21
Chisasibi,RogganRiver,2020,Whitefish,22-06-2021,350,54.406767,-79.507696,Source,coclROGs_2020-21
Chisasibi,RogganRiver,2021,Whitefish,22-06-2021,380,54.406767,-79.507696,Source,coclROGs_2021-21
Chisasibi,RogganRiver,2022,Whitefish,22-06-2021,390,54.406767,-79.507696,Source,coclROGs_2022-21
Chisasibi,RogganRiver,2023,Whitefish,22-06-2021,350,54.406767,-79.507696,Source,coclROGs_2023-21
Chisasibi,RogganRiver,2024,Whitefish,22-06-2021,390,54.406767,-79.507696,Source,coclROGs_2024-21
Chisasibi,RogganRiver,2025,Whitefish,22-06-2021,400,54.406767,-79.507696,Source,coclROGs_2025-21
Chisasibi,RogganRiver,2151,Whitefish,22-06-2021,430,54.406767,-79.507696,Source,coclROGs_2151-21
Chisasibi,RogganRiver,2152,Whitefish,22-06-2021,430,54.406767,-79.507696,Source,coclROGs_2152-21
Chisasibi,RogganRiver,2153,Whitefish,22-06-2021,410,54.406767,-79.507696,Source,coclROGs_2153-21
Chisasibi,RogganRiver,2154,Whitefish,22-06-2021,420,54.406767,-79.507696,Source,coclROGs_2154-21
Chisasibi,RogganRiver,2155,Whitefish,22-06-2021,420,54.406767,-79.507696,Source,coclROGs_2155-21
Chisasibi,RogganRiver,2156,Whitefish,22-06-2021,440,54.406767,-79.507696,Source,coclROGs_2156-21
Chisasibi,RogganRiver,2157,Whitefish,22-06-2021,470,54.406767,-79.507696,Source,coclROGs_2157-21
Chisasibi,RogganRiver,2158,Whitefish,22-06-2021,420,54.406767,-79.507696,Source,coclROGs_2158-21
Chisasibi,RogganRiver,2159,Whitefish,22-06-2021,410,54.406767,-79.507696,Source,coclROGs_2159-21
Chisasibi,RogganRiver,2160,Whitefish,22-06-2021,430,54.406767,-79.507696,Source,coclROGs_2160-21
Chisasibi,RogganRiver,2161,Whitefish,22-06-2021,410,54.406767,-79.507696,Source,coclROGs_2161-21
Chisasibi,RogganRiver,2162,Whitefish,22-06-2021,390,54.406767,-79.507696,Source,coclROGs_2162-21
Chisasibi,RogganRiver,2163,Whitefish,23-06-2021,400,54.406767,-79.507696,Source,coclROGs_2163-21
Chisasibi,RogganRiver,2164,Whitefish,23-06-2021,380,54.406767,-79.507696,Source,coclROGs_2164-21
Chisasibi,RogganRiver,2165,Whitefish,23-06-2021,360,54.406767,-79.507696,Source,coclROGs_2165-21
Chisasibi,RogganRiver,2166,Whitefish,23-06-2021,330,54.406767,-79.507696,Source,coclROGs_2166-21
Chisasibi,RogganRiver,2167,Whitefish,23-06-2021,370,54.406767,-79.507696,Source,coclROGs_2167-21
Chisasibi,RogganRiver,2168,Whitefish,23-06-2021,340,54.406767,-79.507696,Source,coclROGs_2168-21
Chisasibi,RogganRiver,2169,Whitefish,23-06-2021,335,54.406767,-79.507696,Source,coclROGs_2169-21
Chisasibi,RogganRiver,2170,Whitefish,23-06-2021,370,54.406767,-79.507696,Source,coclROGs_2170-21
Chisasibi,RogganRiver,2171,Whitefish,23-06-2021,390,54.406767,-79.507696,Source,coclROGs_2171-21
Chisasibi,RogganRiver,2172,Whitefish,23-06-2021,400,54.406767,-79.507696,Source,coclROGs_2172-21
Chisasibi,RogganRiver,2173,Whitefish,23-06-2021,360,54.406767,-79.507696,Source,coclROGs_2173-21
Chisasibi,RogganRiver,2174,Whitefish,23-06-2021,435,54.406767,-79.507696,Source,coclROGs_2174-21
Chisasibi,RogganRiver,2175,Whitefish,23-06-2021,350,54.406767,-79.507696,Source,coclROGs_2175-21
Chisasibi,RogganRiver,2376,Trout,23-06-2021,390,54.406767,-79.507696,Source,safoROGs_2376-21
Chisasibi,RogganRiver,2377,Trout,23-06-2021,400,54.406767,-79.507696,Source,safoROGs_2377-21
Chisasibi,RogganRiver,2378,Trout,23-06-2021,430,54.406767,-79.507696,Source,safoROGs_2378-21
Chisasibi,RogganRiver,2379,Trout,23-06-2021,400,54.406767,-79.507696,Source,safoROGs_2379-21
Chisasibi,RogganRiver,2380,Trout,23-06-2021,370,54.406767,-79.507696,Source,safoROGs_2380-21
Chisasibi,RogganRiver,2381,Trout,23-06-2021,330,54.406767,-79.507696,Source,safoROGs_2381-21
Chisasibi,RogganRiver,2382,Trout,23-06-2021,370,54.406767,-79.507696,Source,safoROGs_2382-21
Chisasibi,RogganRiver,2383,Trout,23-06-2021,440,54.406767,-79.507696,Source,safoROGs_2383-21
Chisasibi,RogganRiver,2384,Trout,23-06-2021,410,54.406767,-79.507696,Source,safoROGs_2384-21
Chisasibi,RogganRiver,2385,Trout,23-06-2021,460,54.406767,-79.507696,Source,safoROGs_2385-21
Chisasibi,RogganRiver,2386,Trout,23-06-2021,430,54.406767,-79.507696,Source,safoROGs_2386-21
Chisasibi,RogganRiver,2387,Trout,23-06-2021,390,54.406767,-79.507696,Source,safoROGs_2387-21
Chisasibi,RogganRiver,2388,Trout,23-06-2021,380,54.406767,-79.507696,Source,safoROGs_2388-21
Chisasibi,RogganRiver,2389,Trout,23-06-2021,420,54.406767,-79.507696,Source,safoROGs_2389-21
Chisasibi,RogganRiver,2390,Trout,23-06-2021,390,54.406767,-79.507696,Source,safoROGs_2390-21
Chisasibi,RogganRiver,2391,Trout,23-06-2021,460,54.406767,-79.507696,Source,safoROGs_2391-21
Chisasibi,RogganRiver,2751,Cisco,22-06-2021,340,54.406767,-79.507696,Source,coarROGs_2751-21
Chisasibi,RogganRiver,2752,Cisco,22-06-2021,340,54.406767,-79.507696,Source,coarROGs_2752-21
Chisasibi,RogganRiver,2753,Cisco,22-06-2021,310,54.406767,-79.507696,Source,coarROGs_2753-21
Chisasibi,RogganRiver,2754,Cisco,22-06-2021,330,54.406767,-79.507696,Source,coarROGs_2754-21
Chisasibi,RogganRiver,2755,Cisco,22-06-2021,320,54.406767,-79.507696,Source,coarROGs_2755-21
Chisasibi,RogganRiver,2756,Cisco,22-06-2021,340,54.406767,-79.507696,Source,coarROGs_2756-21
Chisasibi,BeaverRiver,1951,Cisco,23-07-2021,380,53.406114,-79.025822,Source,coarBEAs_1951-21
Chisasibi,BeaverRiver,1952,Cisco,23-07-2021,410,53.406114,-79.025822,Source,coarBEAs_1952-21
Chisasibi,BeaverRiver,1953,Cisco,23-07-2021,400,53.406114,-79.025822,Source,coarBEAs_1953-21
Chisasibi,BeaverRiver,1954,Cisco,23-07-2021,420,53.406114,-79.025822,Source,coarBEAs_1954-21
Chisasibi,BeaverRiver,1955,Cisco,23-07-2021,420,53.406114,-79.025822,Source,coarBEAs_1955-21
Chisasibi,BeaverRiver,1956,Cisco,24-07-2021,420,53.406114,-79.025822,Source,coarBEAs_1956-21
Chisasibi,BeaverRiver,1957,Cisco,24-07-2021,480,53.406114,-79.025822,Source,coarBEAs_1957-21
Chisasibi,BeaverRiver,1958,Cisco,24-07-2021,390,53.406114,-79.025822,Source,coarBEAs_1958-21
Chisasibi,BeaverRiver,1959,Cisco,24-07-2021,430,53.406114,-79.025822,Source,coarBEAs_1959-21
Chisasibi,BeaverRiver,1960,Cisco,24-07-2021,410,53.406114,-79.025822,Source,coarBEAs_1960-21
Chisasibi,BeaverRiver,1961,Cisco,24-07-2021,420,53.406114,-79.025822,Source,coarBEAs_1961-21
Chisasibi,BeaverRiver,1962,Cisco,24-07-2021,420,53.406114,-79.025822,Source,coarBEAs_1962-21
Chisasibi,BeaverRiver,1963,Cisco,24-07-2021,415,53.406114,-79.025822,Source,coarBEAs_1963-21
Chisasibi,BeaverRiver,1964,Cisco,24-07-2021,390,53.406114,-79.025822,Source,coarBEAs_1964-21
Chisasibi,BeaverRiver,1965,Cisco,24-07-2021,440,53.406114,-79.025822,Source,coarBEAs_1965-21
Chisasibi,BeaverRiver,1966,Cisco,24-07-2021,460,53.406114,-79.025822,Source,coarBEAs_1966-21
Chisasibi,BeaverRiver,1967,Cisco,24-07-2021,360,53.406114,-79.025822,Source,coarBEAs_1967-21
Chisasibi,BeaverRiver,1968,Cisco,24-07-2021,390,53.406114,-79.025822,Source,coarBEAs_1968-21
Chisasibi,BeaverRiver,1969,Cisco,24-07-2021,380,53.406114,-79.025822,Source,coarBEAs_1969-21
Chisasibi,BeaverRiver,1970,Cisco,24-07-2021,390,53.406114,-79.025822,Source,coarBEAs_1970-21
Chisasibi,BeaverRiver,1971,Cisco,24-07-2021,450,53.406114,-79.025822,Source,coarBEAs_1971-21
Chisasibi,BeaverRiver,1972,Cisco,24-07-2021,410,53.406114,-79.025822,Source,coarBEAs_1972-21
Chisasibi,BeaverRiver,1973,Cisco,24-07-2021,400,53.406114,-79.025822,Source,coarBEAs_1973-21
Chisasibi,BeaverRiver,1974,Cisco,24-07-2021,430,53.406114,-79.025822,Source,coarBEAs_1974-21
Chisasibi,BeaverRiver,1975,Cisco,24-07-2021,410,53.406114,-79.025822,Source,coarBEAs_1975-21
Chisasibi,BeaverRiver,2026,Cisco,25-07-2021,420,53.406114,-79.025822,Source,coarBEAs_2026-21
Chisasibi,BeaverRiver,2027,Cisco,25-07-2021,430,53.406114,-79.025822,Source,coarBEAs_2027-21
Chisasibi,BeaverRiver,2028,Cisco,25-07-2021,400,53.406114,-79.025822,Source,coarBEAs_2028-21
Chisasibi,BeaverRiver,2029,Cisco,25-07-2021,440,53.406114,-79.025822,Source,coarBEAs_2029-21
Chisasibi,BeaverRiver,2030,Cisco,25-07-2021,410,53.406114,-79.025822,Source,coarBEAs_2030-21
Chisasibi,BeaverRiver,2031,Cisco,25-07-2021,430,53.406114,-79.025822,Source,coarBEAs_2031-21
Chisasibi,BeaverRiver,2032,Cisco,25-07-2021,400,53.406114,-79.025822,Source,coarBEAs_2032-21
Chisasibi,BeaverRiver,2033,Cisco,26-07-2021,380,53.406114,-79.025822,Source,coarBEAs_2033-21
Chisasibi,BeaverRiver,2034,Cisco,26-07-2021,380,53.406114,-79.025822,Source,coarBEAs_2034-21
Chisasibi,BeaverRiver,2035,Cisco,26-07-2021,410,53.406114,-79.025822,Source,coarBEAs_2035-21
Chisasibi,BeaverRiver,2036,Cisco,26-07-2021,400,53.406114,-79.025822,Source,coarBEAs_2036-21
Chisasibi,BeaverRiver,2037,Cisco,26-07-2021,370,53.406114,-79.025822,Source,coarBEAs_2037-21
Chisasibi,BeaverRiver,2038,Cisco,26-07-2021,390,53.406114,-79.025822,Source,coarBEAs_2038-21
Chisasibi,BeaverRiver,2039,Cisco,26-07-2021,400,53.406114,-79.025822,Source,coarBEAs_2039-21
Chisasibi,BeaverRiver,2040,Cisco,26-07-2021,400,53.406114,-79.025822,Source,coarBEAs_2040-21
Chisasibi,BeaverRiver,2041,Cisco,26-07-2021,450,53.406114,-79.025822,Source,coarBEAs_2041-21
Chisasibi,BeaverRiver,2042,Cisco,27-07-2021,460,53.406114,-79.025822,Source,coarBEAs_2042-21
Chisasibi,BeaverRiver,2043,Cisco,27-07-2021,410,53.406114,-79.025822,Source,coarBEAs_2043-21
Chisasibi,BeaverRiver,2044,Cisco,27-07-2021,410,53.406114,-79.025822,Source,coarBEAs_2044-21
Chisasibi,BeaverRiver,2045,Cisco,27-07-2021,410,53.406114,-79.025822,Source,coarBEAs_2045-21
Chisasibi,BeaverRiver,2046,Cisco,27-07-2021,380,53.406114,-79.025822,Source,coarBEAs_2046-21
Chisasibi,BeaverRiver,2047,Cisco,27-07-2021,400,53.406114,-79.025822,Source,coarBEAs_2047-21
Chisasibi,BeaverRiver,2048,Cisco,27-07-2021,430,53.406114,-79.025822,Source,coarBEAs_2048-21
Chisasibi,BeaverRiver,2049,Cisco,27-07-2021,390,53.406114,-79.025822,Source,coarBEAs_2049-21
Chisasibi,BeaverRiver,2050,Cisco,27-07-2021,410,53.406114,-79.025822,Source,coarBEAs_2050-21
Chisasibi,BeaverRiver,2251,Whitefish,24-07-2021,480,53.406114,-79.025822,Source,coclBEAs_2251-21
Chisasibi,BeaverRiver,2252,Whitefish,24-07-2021,460,53.406114,-79.025822,Source,coclBEAs_2252-21
Chisasibi,BeaverRiver,2253,Whitefish,24-07-2021,480,53.406114,-79.025822,Source,coclBEAs_2253-21
Chisasibi,BeaverRiver,2254,Whitefish,24-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2254-21
Chisasibi,BeaverRiver,2255,Whitefish,24-07-2021,420,53.406114,-79.025822,Source,coclBEAs_2255-21
Chisasibi,BeaverRiver,2256,Whitefish,24-07-2021,470,53.406114,-79.025822,Source,coclBEAs_2256-21
Chisasibi,BeaverRiver,2257,Whitefish,24-07-2021,410,53.406114,-79.025822,Source,coclBEAs_2257-21
Chisasibi,BeaverRiver,2258,Whitefish,24-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2258-21
Chisasibi,BeaverRiver,2259,Whitefish,24-07-2021,430,53.406114,-79.025822,Source,coclBEAs_2259-21
Chisasibi,BeaverRiver,2260,Whitefish,24-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2260-21
Chisasibi,BeaverRiver,2261,Whitefish,24-07-2021,460,53.406114,-79.025822,Source,coclBEAs_2261-21
Chisasibi,BeaverRiver,2262,Whitefish,24-07-2021,490,53.406114,-79.025822,Source,coclBEAs_2262-21
Chisasibi,BeaverRiver,2263,Whitefish,24-07-2021,440,53.406114,-79.025822,Source,coclBEAs_2263-21
Chisasibi,BeaverRiver,2264,Whitefish,24-07-2021,440,53.406114,-79.025822,Source,coclBEAs_2264-21
Chisasibi,BeaverRiver,2265,Whitefish,25-07-2021,460,53.406114,-79.025822,Source,coclBEAs_2265-21
Chisasibi,BeaverRiver,2266,Whitefish,25-07-2021,440,53.406114,-79.025822,Source,coclBEAs_2266-21
Chisasibi,BeaverRiver,2267,Whitefish,25-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2267-21
Chisasibi,BeaverRiver,2268,Whitefish,25-07-2021,440,53.406114,-79.025822,Source,coclBEAs_2268-21
Chisasibi,BeaverRiver,2269,Whitefish,25-07-2021,480,53.406114,-79.025822,Source,coclBEAs_2269-21
Chisasibi,BeaverRiver,2270,Whitefish,25-07-2021,440,53.406114,-79.025822,Source,coclBEAs_2270-21
Chisasibi,BeaverRiver,2271,Whitefish,25-07-2021,440,53.406114,-79.025822,Source,coclBEAs_2271-21
Chisasibi,BeaverRiver,2272,Whitefish,25-07-2021,440,53.406114,-79.025822,Source,coclBEAs_2272-21
Chisasibi,BeaverRiver,2273,Whitefish,25-07-2021,460,53.406114,-79.025822,Source,coclBEAs_2273-21
Chisasibi,BeaverRiver,2274,Whitefish,25-07-2021,465,53.406114,-79.025822,Source,coclBEAs_2274-21
Chisasibi,BeaverRiver,2275,Whitefish,25-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2275-21
Chisasibi,BeaverRiver,2176,Whitefish,26-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2176-21
Chisasibi,BeaverRiver,2177,Whitefish,26-07-2021,490,53.406114,-79.025822,Source,coclBEAs_2177-21
Chisasibi,BeaverRiver,2178,Whitefish,26-07-2021,430,53.406114,-79.025822,Source,coclBEAs_2178-21
Chisasibi,BeaverRiver,2179,Whitefish,26-07-2021,390,53.406114,-79.025822,Source,coclBEAs_2179-21
Chisasibi,BeaverRiver,2180,Whitefish,26-07-2021,460,53.406114,-79.025822,Source,coclBEAs_2180-21
Chisasibi,BeaverRiver,2181,Whitefish,26-07-2021,460,53.406114,-79.025822,Source,coclBEAs_2181-21
Chisasibi,BeaverRiver,2182,Whitefish,26-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2182-21
Chisasibi,BeaverRiver,2183,Whitefish,26-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2183-21
Chisasibi,BeaverRiver,2184,Whitefish,26-07-2021,460,53.406114,-79.025822,Source,coclBEAs_2184-21
Chisasibi,BeaverRiver,2185,Whitefish,26-07-2021,420,53.406114,-79.025822,Source,coclBEAs_2185-21
Chisasibi,BeaverRiver,2186,Whitefish,27-07-2021,430,53.406114,-79.025822,Source,coclBEAs_2186-21
Chisasibi,BeaverRiver,2187,Whitefish,27-07-2021,480,53.406114,-79.025822,Source,coclBEAs_2187-21
Chisasibi,BeaverRiver,2188,Whitefish,27-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2188-21
Chisasibi,BeaverRiver,2189,Whitefish,27-07-2021,470,53.406114,-79.025822,Source,coclBEAs_2189-21
Chisasibi,BeaverRiver,2190,Whitefish,27-07-2021,470,53.406114,-79.025822,Source,coclBEAs_2190-21
Chisasibi,BeaverRiver,2191,Whitefish,27-07-2021,460,53.406114,-79.025822,Source,coclBEAs_2191-21
Chisasibi,BeaverRiver,2192,Whitefish,27-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2192-21
Chisasibi,BeaverRiver,2193,Whitefish,27-07-2021,430,53.406114,-79.025822,Source,coclBEAs_2193-21
Chisasibi,BeaverRiver,2194,Whitefish,27-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2194-21
Chisasibi,BeaverRiver,2195,Whitefish,27-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2195-21
Chisasibi,BeaverRiver,2196,Whitefish,27-07-2021,400,53.406114,-79.025822,Source,coclBEAs_2196-21
Chisasibi,BeaverRiver,2197,Whitefish,27-07-2021,450,53.406114,-79.025822,Source,coclBEAs_2197-21
Chisasibi,BeaverRiver,2198,Whitefish,27-07-2021,420,53.406114,-79.025822,Source,coclBEAs_2198-21
Chisasibi,BeaverRiver,2199,Whitefish,27-07-2021,415,53.406114,-79.025822,Source,coclBEAs_2199-21
Chisasibi,BeaverRiver,2200,Whitefish,27-07-2021,425,53.406114,-79.025822,Source,coclBEAs_2200-21
Waskaganish,Upichun,2960,Cisco,23-07-2021,366,51.955761,-78.872863,Mixed,coarWASm_2960-21
Waskaganish,Upichun,2961,Cisco,23-07-2021,380,51.955761,-78.872863,Mixed,coarWASm_2961-21
Waskaganish,Upichun,2962,Cisco,23-07-2021,406,51.955761,-78.872863,Mixed,coarWASm_2962-21
Waskaganish,Upichun,2963,Cisco,23-07-2021,363,51.955761,-78.872863,Mixed,coarWASm_2963-21
Waskaganish,Upichun,2964,Cisco,23-07-2021,375,51.955761,-78.872863,Mixed,coarWASm_2964-21
Waskaganish,Upichun,2965,Cisco,23-07-2021,359,51.955761,-78.872863,Mixed,coarWASm_2965-21
Waskaganish,Upichun,2966,Cisco,23-07-2021,343,51.955761,-78.872863,Mixed,coarWASm_2966-21
Waskaganish,Upichun,2967,Cisco,23-07-2021,359,51.955761,-78.872863,Mixed,coarWASm_2967-21
Waskaganish,Upichun,3004,Trout,23-07-2021,320,51.955761,-78.872863,Mixed,safoWASm_3004-21
Waskaganish,Upichun,3005,Trout,23-07-2021,450,51.955761,-78.872863,Mixed,safoWASm_3005-21
Waskaganish,Upichun,3006,Trout,23-07-2021,305,51.955761,-78.872863,Mixed,safoWASm_3006-21
Waskaganish,Upichun,3007,Trout,23-07-2021,460,51.955761,-78.872863,Mixed,safoWASm_3007-21
Waskaganish,Upichun,3008,Trout,23-07-2021,422,51.955761,-78.872863,Mixed,safoWASm_3008-21
Waskaganish,Upichun,3009,Trout,23-07-2021,364,51.955761,-78.872863,Mixed,safoWASm_3009-21
Waskaganish,Upichun,3010,Trout,23-07-2021,339,51.955761,-78.872863,Mixed,safoWASm_3010-21
Waskaganish,Upichun,3011,Trout,23-07-2021,337,51.955761,-78.872863,Mixed,safoWASm_3011-21
Waskaganish,Upichun,3139,Whitefish,23-07-2021,405,51.955761,-78.872863,Mixed,coclWASm_3139-21
Waskaganish,Upichun,3140,Whitefish,23-07-2021,448,51.955761,-78.872863,Mixed,coclWASm_3140-21
Waskaganish,Upichun,3141,Whitefish,23-07-2021,409,51.955761,-78.872863,Mixed,coclWASm_3141-21
Waskaganish,Upichun,3142,Whitefish,23-07-2021,390,51.955761,-78.872863,Mixed,coclWASm_3142-21
